Reportedarrest060708.csv
UNITID_P,INSTNM,BRANCH,Address,City,State,Zip,sector_cd,sector_desc,men_total,women_total,Total,Weapon6,Drug6,Liquor6,Weapon7,Drug7,Liquor7,Weapon8,Drug8,Liquor8,FILTER06,FILTER07,FILTER08
19949401.0,Rowan-Cabarrus Community College,North Campus,PO BOX 1595  1333 Jake Alexander Blvd,SALISBURY,NC,281451595.0,4.0,Public, 2-year,1834.0,3558.0,5392.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19949402.0,Rowan-Cabarrus Community College,South Campus,1531 Trinity Church Rd,Concord,NC,280277601.0,4.0,Public, 2-year,1834.0,3558.0,5392.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19949403.0,Rowan-Cabarrus Community College,Cabarrus Business & Technology Center,660 Concord Parkway North,Concord,NC,28027.0,4.0,Public, 2-year,1834.0,3558.0,5392.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0
19949404.0,Rowan-Cabarrus Community College,Cloverleaf Shopping Center,942 Cloverleaf Plaza,Kannapolis,NC,28083.0,4.0,Public, 2-year,1834.0,3558.0,5392.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0
19958201.0,Saint Augustines College,Main Campus,1315 Oakwood Avenue,Raleigh,NC,276102298.0,2.0,Private nonprofit, 4-year or above,758.0,693.0,1451.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19960701.0,Salem College,Salem Academy and College,601 South Church Street,Winston-Salem,NC,27108.0,2.0,Private nonprofit, 4-year or above,38.0,901.0,939.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19962501.0,Sampson Community College,Main Campus,HIGHWAY 24 WEST,CLINTON,NC,28329.0,4.0,Public, 2-year,410.0,1061.0,1471.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19963401.0,Sandhills Community College,Main Campus,3395 AIRPORT RD,PINEHURST,NC,28374.0,4.0,Public, 2-year,1404.0,2564.0,3968.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19964301.0,Shaw University,Main Campus,118 E SOUTH ST,RALEIGH,NC,27601.0,2.0,Private nonprofit, 4-year or above,1001.0,1701.0,2702.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19964302.0,Shaw University,Ahoskie CAPE,415 East Holloman Street,Ahoskie,NC,27910.0,2.0,Private nonprofit, 4-year or above,1001.0,1701.0,2702.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19964303.0,Shaw University,Asheville CAPE,31 College Place,Asheville,NC,28801.0,2.0,Private nonprofit, 4-year or above,1001.0,1701.0,2702.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19964304.0,Shaw University,Durham CAPE,411 W. Chapel Hill Street,Durham,NC,27701.0,2.0,Private nonprofit, 4-year or above,1001.0,1701.0,2702.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19964305.0,Shaw University,Fayetteville CAPE,603 B Country Club Drive,Fayetteville,NC,28301.0,2.0,Private nonprofit, 4-year or above,1001.0,1701.0,2702.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19964306.0,Shaw University,Greenville CAPE,2611 E. 10th Street,Greenville,NC,27858.0,2.0,Private nonprofit, 4-year or above,1001.0,1701.0,2702.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19964307.0,Shaw University,High Point CAPE,1301 Lincoln Drive,High Point,NC,27260.0,2.0,Private nonprofit, 4-year or above,1001.0,1701.0,2702.0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19964308.0,Shaw University,Kannapolis CAPE,113 South Main St.,Kannapolis,NC,28081.0,2.0,Private nonprofit, 4-year or above,1001.0,1701.0,2702.0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19964309.0,Shaw University,Rocky Mount CAPE,605 Sunset Avenue,Rocky Mount,NC,27802.0,2.0,Private nonprofit, 4-year or above,1001.0,1701.0,2702.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19964310.0,Shaw University,Wilmington CAPE,224 N. Front Street,Wilmington,NC,28401.0,2.0,Private nonprofit, 4-year or above,1001.0,1701.0,2702.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19968901.0,Montgomery's Hairstyling Academy,Main Campus,222 TALLYWOOD SHOPPING CTR,FAYETTEVILLE,NC,283035364.0,9.0,Private for-profit, less-than 2-year,2.0,107.0,109.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19969801.0,St Andrews Presbyterian College,Main Campus,1700 DOGWOOD MILE,LAURINBURG,NC,283525521.0,2.0,Private nonprofit, 4-year or above,247.0,376.0,623.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19971301.0,Empire Beauty School-Matthews,MAIN CAMPUS,11032 E INDEPENDANCE BLVD,MATTHEWS,NC,28105.0,9.0,Private for-profit, less-than 2-year,7.0,123.0,130.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19971302.0,Empire Beauty School-Matthews,ADDITIONAL LOCATION,SHOPPES AT KINGS GRANT-10075 WEDDINGTON RD. EXT.,CONCORD,NC,28027.0,9.0,Private for-profit, less-than 2-year,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,NULL,NULL
19972201.0,Southeastern Community College,Main Campus,4564 CHADBOURN HWY,WHITEVILLE,NC,284725422.0,4.0,Public, 2-year,681.0,1349.0,2030.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19973101.0,Southwestern Community College,Jackson Campus,447 COLLEGE DR,SYLVA,NC,28779.0,4.0,Public, 2-year,957.0,1493.0,2450.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19974001.0,Stanly Community College,Main Campus,141 COLLEGE DR,ALBEMARLE,NC,28001.0,4.0,Public, 2-year,710.0,1399.0,2109.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19976801.0,Surry Community College,Main Campus,630 S. MAIN ST.,DOBSON,NC,27017.0,4.0,Public, 2-year,1360.0,2181.0,3541.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19976802.0,Surry Community College,Yadkin Campus,4649 Highway 601,Yadkinville,NC,27055.0,4.0,Public, 2-year,1360.0,2181.0,3541.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19976803.0,Surry Community College,WorkForce Development Center,1220 State Street,Mount Airy,NC,27030.0,4.0,Public, 2-year,1360.0,2181.0,3541.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19978601.0,Alamance Community College,Main Campus,1247 Jimmie-Kerr Road,GRAHAM,NC,272538000.0,4.0,Public, 2-year,1682.0,2938.0,4620.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19978602.0,Alamance Community College,Burlington Center,1304 Plaza Drive,Burlington,NC,27215.0,4.0,Public, 2-year,1682.0,2938.0,4620.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19979501.0,Tri-County Community College,Main Campus,21 Campus Circle,MURPHY,NC,28906.0,4.0,Public, 2-year,464.0,803.0,1267.0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19983801.0,Vance-Granville Community College,Main Campus,PO BOX 917, 200 Community College Rd./STATE RD 1126,HENDERSON,NC,27536.0,4.0,Public, 2-year,1724.0,2909.0,4633.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19984701.0,Wake Forest University,Main Campus,1834 Wake Forest Rd.,WINSTON SALEM,NC,27109.0,2.0,Private nonprofit, 4-year or above,3507.0,3355.0,6862.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19984702.0,Wake Forest University,Bowman Gray Campus,Medical Center Blvd.,Winston Salem,NC,27157.0,2.0,Private nonprofit, 4-year or above,3507.0,3355.0,6862.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19984703.0,Wake Forest University,FLOW HOUSE,Gustaf Tschermakgasse 20,1190,Vienna,NULL,1190.0,2.0,Private nonprofit, 4-year or above,3507.0,3355.0,6862.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19984704.0,Wake Forest University,CASA ARTOM,Dorsoduro 699, San Gregorio, 30123,Venice,NULL,30123.0,2.0,Private nonprofit, 4-year or above,3507.0,3355.0,6862.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19984705.0,Wake Forest University,WORRELL HOUSE,36 Steele's Road, Hampstead,London,NULL,NULL,2.0,Private nonprofit, 4-year or above,3507.0,3355.0,6862.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19984706.0,Wake Forest University,Bowman Gray - Victoria Hall,111 N Chestnut Street,Winston-Salem,NC,27101.0,2.0,Private nonprofit, 4-year or above,3507.0,3355.0,6862.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19985601.0,Wake Technical Community College,Main Campus,9101 FAYETTEVILLE RD,RALEIGH,NC,276035696.0,4.0,Public, 2-year,6757.0,7990.0,14747.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19985602.0,Wake Technical Community College,Wake Technical Community College Heath Science Campus,2901 Holston Lane,Raleigh,NC,27610.0,4.0,Public, 2-year,6757.0,7990.0,14747.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19985603.0,Wake Technical Community College,Northern Wake Campus,6600 Louisburg Rd,Raleigh,NC,27616.0,4.0,Public, 2-year,6757.0,7990.0,14747.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0
19985604.0,Wake Technical Community College,Western Wake Campus,3434 Kildare Farm Rd,Cary,NC,27518.0,4.0,Public, 2-year,6757.0,7990.0,14747.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0
19985605.0,Wake Technical Community College,Public Safety Training Center,321 Chapanoke Rd,Raqleigh,NC,27603.0,4.0,Public, 2-year,6757.0,7990.0,14747.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0
19986501.0,Warren Wilson College,Warren Wilson College,P. O. Box 9000,Asheville,NC,288159000.0,2.0,Private nonprofit, 4-year or above,391.0,611.0,1002.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19988301.0,Watts School of Nursing,Main Campus,3643 N ROXBORO Road,DURHAM,NC,277042763.0,5.0,Private nonprofit, 2-year,21.0,120.0,141.0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19989201.0,Wayne Community College,Wayne Community College,3000 WAYNE MEMORIAL DR,GOLDSBORO,NC,275338002.0,4.0,Public, 2-year,1098.0,2085.0,3183.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19990801.0,Western Piedmont Community College,Main Campus,1001 BURKEMONT AVE,MORGANTON,NC,286554511.0,4.0,Public, 2-year,1079.0,1747.0,2826.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19992601.0,Wilkes Community College,Main Campus,1328 SOUTH COLLEGIATE DR,WILKESBORO,NC,28697.0,4.0,Public, 2-year,1045.0,1513.0,2558.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19995301.0,Wilson Community College,Wilson Community College,902 HERRING AVE,WILSON,NC,278933310.0,4.0,Public, 2-year,598.0,1340.0,1938.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19996201.0,Wingate University,Main Campus,CAMDEN ST,WINGATE,NC,281740157.0,2.0,Private nonprofit, 4-year or above,924.0,1204.0,2128.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19997101.0,Carolina Christian College,Main Campus,4209 Indiana Avenue,Winston-Salem,NC,27105.0,2.0,Private nonprofit, 4-year or above,15.0,10.0,25.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19998001.0,Winston Salem Barber School,Main Campus,1531 SILAS CREEK PKY,WINSTON SALEM,NC,27127.0,9.0,Private for-profit, less-than 2-year,28.0,5.0,33.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
19999901.0,Winston-Salem State University,Main Campus,601 MARTIN LUTHER KING JR. DR.,WINSTON-SALEM,NC,271100001.0,1.0,Public, 4-year or above,1867.0,4575.0,6442.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20000401.0,Western Carolina University,Main Campus,Western Carolina University,CULLOWHEE,NC,287239646.0,1.0,Public, 4-year or above,4059.0,4991.0,9050.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20001301.0,Rasmussen College-Fargo,Rasmussen College - Fargo,4012 19TH AVE SW,FARGO,ND,581037196.0,3.0,Private for-profit, 4-year or above,280.0,674.0,954.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20002201.0,Bismarck State College,Main Campus,1500 EDWARDS AVE,BISMARCK,ND,585065587.0,1.0,Public, 4-year or above,2035.0,1752.0,3787.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20005901.0,Dickinson State University,Dickinson State University,291 Campus Drive,Dickinson,ND,586014896.0,1.0,Public, 4-year or above,1077.0,1653.0,2730.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20008601.0,Fort Berthold Community College,Fort Berthold Community College,PO BOX 490,NEW TOWN,ND,58763.0,4.0,Public, 2-year,53.0,109.0,162.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20011001.0,Josef's School of Hair Design Inc,Josef's School of Hair Design,2011 S WASHINGTON ST,GRAND FORKS,ND,58201.0,6.0,Private for-profit, 2-year,0.0,51.0,51.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20012901.0,Headquarters Academy of Hair Design Inc,Main Campus,108 S MAIN ST,MINOT,ND,587013914.0,6.0,Private for-profit, 2-year,1.0,53.0,54.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20015601.0,Jamestown College,Main Campus,608 6TH ST NE,JAMESTOWN,ND,58405.0,2.0,Private nonprofit, 4-year or above,491.0,534.0,1025.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20016501.0,Josef's School of Hair Design Inc,Main Campus,627 NORTHERN PACIFIC AVENUE,FARGO,ND,58102.0,6.0,Private for-profit, 2-year,0.0,63.0,63.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20019201.0,Lake Region State College,Lake Region State College,1801 N COLLEGE DR,DEVILS LAKE,ND,583011598.0,4.0,Public, 2-year,762.0,895.0,1657.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20020801.0,Cankdeska Cikana Community College,Candeska Cikana Community Campus,PO Box 269,FORT TOTTEN,ND,583350269.0,4.0,Public, 2-year,59.0,142.0,201.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20021701.0,University of Mary,Main Campus,7500 UNIVERSITY DRIVE,BISMARCK,ND,58504.0,2.0,Private nonprofit, 4-year or above,1096.0,1766.0,2862.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20021702.0,University of Mary,University of Mary, Fargo Center,1351 Page Drive,Fargo,ND,58103.0,2.0,Private nonprofit, 4-year or above,1096.0,1766.0,2862.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20021704.0,University of Mary,University of Mary, Billings Center,3320 Second Avenue North,Billings,MT,59101.0,2.0,Private nonprofit, 4-year or above,1096.0,1766.0,2862.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20021713.0,University of Mary,University of Mary, Kansas City Center,7703 NW Barry Road,Kansas City,MO,664426824.0,2.0,Private nonprofit, 4-year or above,1096.0,1766.0,2862.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20021715.0,University of Mary,University of Mary, Butler Center,505 7th St S,Bisamarck,ND,58504.0,2.0,Private nonprofit, 4-year or above,1096.0,1766.0,2862.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0
20022601.0,Mayville State University,Main Campus,330 3RD ST NE,MAYVILLE,ND,582571229.0,1.0,Public, 4-year or above,302.0,487.0,789.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20024401.0,Medcenter One College of Nursing,Main Campus,512 N 7TH ST,BISMARCK,ND,585014425.0,2.0,Private nonprofit, 4-year or above,12.0,79.0,91.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20025301.0,Minot State University,Main Campus,500 UNIVERSITY AVE W,MINOT,ND,58707.0,1.0,Public, 4-year or above,1286.0,2146.0,3432.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20026201.0,Moler Barber College,Moler Barber College of  Hair Styling,16 S EIGHTH ST,FARGO,ND,581031805.0,9.0,Private for-profit, less-than 2-year,7.0,1.0,8.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20028001.0,University of North Dakota,Main Campus,3851 CAMPUS ROAD STOP 9035,GRAND FORKS,ND,582029035.0,1.0,Public, 4-year or above,6649.0,6099.0,12748.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20030501.0,North Dakota State College of Science,Main Campus,800 N 6TH ST,WAHPETON,ND,58076.0,4.0,Public, 2-year,1482.0,1225.0,2707.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20031401.0,Minot State University-Bottineau Campus,MSU-Bottineau,105 SIMRALL BLVD,BOTTINEAU,ND,583181159.0,4.0,Public, 2-year,305.0,350.0,655.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20033201.0,North Dakota State University-Main Campus,Main Campus,1301  12th Avenue North,FARGO,ND,58102.0,1.0,Public, 4-year or above,7317.0,5913.0,13230.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20034101.0,Williston State College,Main Campus,1410 UNIVERSITY AVE,WILLISTON,ND,588011326.0,4.0,Public, 2-year,247.0,608.0,855.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20038701.0,R D Hairstyling College,RD HAIRSTYLING COLLEGE,124 N 4TH ST,BISMARCK,ND,585014001.0,6.0,Private for-profit, 2-year,2.0,59.0,61.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20046601.0,Sitting Bull College,Main Campus,1341 92ND ST,FT YATES,ND,585389721.0,1.0,Public, 4-year or above,80.0,216.0,296.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20046602.0,Sitting Bull College,McLaughlin Site,P.O. Box 613,McLaughlin,SD,57642.0,1.0,Public, 4-year or above,80.0,216.0,296.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20046603.0,Sitting Bull College,Mobridge Site,921 10th Avenue West,Mobridge,SD,57601.0,1.0,Public, 4-year or above,80.0,216.0,296.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20048401.0,Trinity Bible College,Trinity Bible College,50 6TH AVE S,ELLENDALE,ND,584367150.0,2.0,Private nonprofit, 4-year or above,160.0,136.0,296.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20052701.0,Turtle Mountain Community College,Main Campus,10145 BIA Road 7,BELCOURT,ND,583160340.0,2.0,Private nonprofit, 4-year or above,308.0,643.0,951.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20052702.0,Turtle Mountain Community College,Turtle Mountain Community College - Old Campus,P.O. Box 340,Belcourt,ND,583160340.0,2.0,Private nonprofit, 4-year or above,308.0,643.0,951.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20055401.0,United Tribes Technical College,Main Campus,3315 UNIVERSITY DRIVE,BISMARCK,ND,585047565.0,5.0,Private nonprofit, 2-year,122.0,253.0,375.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20057201.0,Valley City State University,Valley City State University,101 SW COLLEGE ST,VALLEY CITY,ND,58072.0,1.0,Public, 4-year or above,463.0,556.0,1019.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20059001.0,ETI Technical College,Main Campus,2076 YOUNGSTOWN WARREN RD,NILES,OH,444464398.0,6.0,Private for-profit, 2-year,57.0,129.0,186.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20062401.0,The Art Institute of Cincinnati,Main Campus,1171 East Kemper Road,CINCINNATI,OH,452463322.0,6.0,Private for-profit, 2-year,32.0,31.0,63.0,2,26,22,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20063301.0,Academy of Court Reporting-Cleveland,Main Campus,2004 Euclid Ave.,Cleveland,OH,441152282.0,6.0,Private for-profit, 2-year,68.0,201.0,269.0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20072101.0,Akron Adult Vocational Services,Main Campus,147 PARK ST,AKRON,OH,443081979.0,7.0,Public, less-than 2-year,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,NULL,NULL
20078501.0,Akron Institute of Herzing College,Main Campus,1600 South Arlington, Suite 100,Akron,OH,443063931.0,6.0,Private for-profit, 2-year,96.0,520.0,616.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20080001.0,University of Akron Main Campus,Main Campus,302 BUCHTEL COMMON,AKRON,OH,443254702.0,1.0,Public, 4-year or above,11753.0,12366.0,24119.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20080002.0,University of Akron Main Campus,Medina County University Center,6300 Technology Lane,Medina,OH,44256.0,1.0,Public, 4-year or above,11753.0,12366.0,24119.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0
20082801.0,Akron School of Practical Nursing,Akron School of Practical Nursing,1532 Peckham Street,AKRON,OH,443111699.0,7.0,Public, less-than 2-year,10.0,78.0,88.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20084601.0,University of Akron Wayne College,The University of Akron - Wayne College,1901 SMUCKER RD,ORRVILLE,OH,44667.0,4.0,Public, 2-year,651.0,1076.0,1727.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20087301.0,Allegheny Wesleyan College,Main Campus,2161 WOODSDALE RD,SALEM,OH,444609598.0,2.0,Private nonprofit, 4-year or above,32.0,23.0,55.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20100701.0,Antioch College,Antioch College,795 Livermore Street,Yellow Springs,OH,453871697.0,2.0,Private nonprofit, 4-year or above,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,NULL,NULL
20101601.0,Antonelli College,Main Campus,124 E SEVENTH ST,CINCINNATI,OH,45202.0,6.0,Private for-profit, 2-year,87.0,345.0,432.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20103401.0,Apollo Career Center,Main Campus,3325 SHAWNEE RD,LIMA,OH,458061454.0,7.0,Public, less-than 2-year,295.0,517.0,812.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20106101.0,Art Academy of Cincinnati,Art Academy of Cincinnati,1212 JACKSON ST.,CINCINNATI,OH,45202.0,2.0,Private nonprofit, 4-year or above,62.0,105.0,167.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20109801.0,Ashland County-West Holmes Career Center,Main Campus,1783 State Rt 60,Ashland,OH,448059377.0,7.0,Public, less-than 2-year,24.0,44.0,68.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20110401.0,Ashland University,Ashland University,401 College Ave,Ashland,OH,448053702.0,2.0,Private nonprofit, 4-year or above,2597.0,3603.0,6200.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20110402.0,Ashland University,Ashland Theological Seminary,910 Center St,Ashland,OH,44805.0,2.0,Private nonprofit, 4-year or above,2597.0,3603.0,6200.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20110403.0,Ashland University,Elyria Program Center,Ashland University,1005 N Abbe Rd,Elyria,OH,44035.0,2.0,Private nonprofit, 4-year or above,2597.0,3603.0,6200.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20110404.0,Ashland University,Columbus Program Center, Ashland University,1900 E Dublin Granville Rd,Columbus,OH,43229.0,2.0,Private nonprofit, 4-year or above,2597.0,3603.0,6200.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
20110405.0,Ashland University,Massillon/Stark Program Center, Ashland University,2550 University Dr SE,Massillon,OH,44646.0,2.0,Private nonprofit, 4-year or above,2597.0,3603.0,6200.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
