Noncampuscrime070809.csv
UNITID_P,INSTNM,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,MURD7,NEG_M7,FORCIB7,NONFOR7,ROBBE7,AGG_A7,BURGLA7,VEHIC7,ARSON7,MURD8,NEG_M8,FORCIB8,NONFOR8,ROBBE8,AGG_A8,BURGLA8,VEHIC8,ARSON8,MURD9,NEG_M9,FORCIB9,NONFOR9,ROBBE9,AGG_A9,BURGLA9,VEHIC9,ARSON9,FILTER07,FILTER08,FILTER09
451316001.0,Trend Setters School of Cosmetology,Trend Setters School of Cosmetology,835 S Kingshighway,Cape Girardeau,MO,63703.0,9.0,Private for-profit, less-than 2-year,6.0,55.0,61.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451325001.0,Pemiscot County Special School District,Pemiscot County Special School District,1317 W State Hwy 84,Hayti,MO,63851.0,7.0,Public, less-than 2-year,1.0,25.0,26.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451334001.0,Academy of Hair Design,Academy of Hair Design,1834 S Glenstone,Springfield,MO,65804.0,9.0,Private for-profit, less-than 2-year,27.0,112.0,139.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451343001.0,Corinth Academy of Cosmetology,Corinth Academy of Cosmetology,502 Cruise St,Corinth,MS,38834.0,6.0,Private for-profit, 2-year,4.0,69.0,73.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,1.0,1.0
451352001.0,Southeastern School of Neuromuscular Therapy-Charlotte,Southeastern Institute,5250  77 Center Drive, Suite 100,Charlotte,NC,28217.0,9.0,Private for-profit, less-than 2-year,88.0,245.0,333.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451361001.0,Gentle Healing School of Massage,Gentle Healing School of Massage,1274 South River Rd,Cranbury,NJ,8512.0,9.0,Private for-profit, less-than 2-year,5.0,32.0,37.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451370001.0,Yeshivas Be'er Yitzchok,Yeshivas Be'er Yitzchok,1391 North Ave,Elizabeth,NJ,7208.0,2.0,Private nonprofit, 4-year or above,40.0,0.0,40.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,1.0
451389001.0,Metro Auto Electronics Training Institute,Metro Auto Electronics Training Institute,111 Market St,Kenilworth,NJ,7033.0,9.0,Private for-profit, less-than 2-year,60.0,2.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451398001.0,Yeshiva Toras Chaim,Yeshiva Toras Chaim,999 Ridge Ave,Lakewood,NJ,8701.0,2.0,Private nonprofit, 4-year or above,168.0,0.0,168.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,1.0
451404001.0,Talmudical Seminary of Bobov,Talmudical Seminary of Bobov,5120 New Utrecht Ave,Brooklyn,NY,11219.0,2.0,Private nonprofit, 4-year or above,152.0,0.0,152.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,1.0,1.0
451413001.0,New York Methodist Hospital Center for Allied Health Education,New York Methodist Hospital Center for Allied Health Education,1401 Kings Highway,Brooklyn,NY,11229.0,5.0,Private nonprofit, 2-year,57.0,55.0,112.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,1.0,1.0
451422001.0,Institute of Allied Medical Professions,Institute of Allied Medical Professions,14 Penn Plaza @ 225 W 34th Street  Suite 1200,New York,NY,10122.0,8.0,Private nonprofit, less-than 2-year,35.0,187.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451431001.0,Hudson Valley School of Massage Therapy,Hudson Valley School of Massage Therapy,1723 Route 9W / P.O. Box 174,West Park,NY,12493.0,9.0,Private for-profit, less-than 2-year,26.0,38.0,64.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451440001.0,Micropower Career Institute,Micropower Career Institute,243 W 30th St,New York,NY,10001.0,9.0,Private for-profit, less-than 2-year,59.0,121.0,180.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451459001.0,Monroe 2-Orleans BOCES Center for Workforce Development,Monroe 2-Orleans BOCES-Center for Workforce Development,3545 Buffalo Rd,Rochester,NY,14624.0,7.0,Public, less-than 2-year,58.0,117.0,175.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451468001.0,Aveda Fredric's Institute,Aveda Frederic's Institute,3654 Edwards Rd,Cincinnati,OH,45281.0,9.0,Private for-profit, less-than 2-year,5.0,127.0,132.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,1.0,1.0
451477001.0,TechSkills-Columbus,TechSkills,2400 Corporate Exchange Dr Ste 300,Columbus,OH,43231.0,9.0,Private for-profit, less-than 2-year,128.0,77.0,205.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,1.0,1.0
451486001.0,NewLife Academy of Information Technology,NewLife Academy of Information Technology,114 W Fifth St,East Liverpool,OH,43920.0,8.0,Private nonprofit, less-than 2-year,15.0,11.0,26.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451495001.0,Career Development & Employment,CDE Career Institute,100 N Wilkes Barre Blvd Ste 100,Wilkes Barre,PA,18702.0,9.0,Private for-profit, less-than 2-year,6.0,34.0,40.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,1.0,1.0
451501001.0,Instituto Educativo Premier,Instituto Educativo Premier,Isabel St #15,Ponce,PR,730.0,9.0,Private for-profit, less-than 2-year,17.0,31.0,48.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451510001.0,Charleston School of Law,Charleston School of Law,81 Mary St,Charleston,SC,29402.0,3.0,Private for-profit, 4-year or above,372.0,299.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451529001.0,Elite College of Cosmetology,Elite College of Cosmetology,459 N Main St,Lexington,TN,38351.0,9.0,Private for-profit, less-than 2-year,0.0,77.0,77.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,1.0,1.0
451538001.0,Memphis Institute of Barbering,Memphis Institute of Barbering,1309 Jackson Ave,Memphis,TN,38107.0,9.0,Private for-profit, less-than 2-year,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451547001.0,Manuel and Theresa's School of Hair Design,Manuel and Theresa's School of Hair Design,220 N Main St,Bryan,TX,77803.0,9.0,Private for-profit, less-than 2-year,5.0,51.0,56.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451556001.0,Southwest Career Institute,Southwest Career Institute,1414 Geronimo,El Paso,TX,79925.0,6.0,Private for-profit, 2-year,227.0,423.0,650.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451565001.0,Academy at Austin,Academy at Austin,15635 Vision Dr Ste 107,Pflugerville,TX,78660.0,9.0,Private for-profit, less-than 2-year,10.0,217.0,227.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451574001.0,Dallas Roberts Academy of Hair Design & Aesthetics,Dallas Roberts Academy of Hair Design & Aesthetics,1700 N State St Ste 18,Provo,UT,84604.0,6.0,Private for-profit, 2-year,0.0,27.0,27.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,0.0
451583001.0,Dixie Applied Technology College,Dixie Applied Technology College,46 South 1000 East,Saint George,UT,847703025.0,7.0,Public, less-than 2-year,38.0,44.0,82.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
451592001.0,Centura College,Centura College,6295 Edsall Rd Ste 250,Alexandria,VA,22312.0,9.0,Private for-profit, less-than 2-year,17.0,63.0,80.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451608001.0,Southeast Culinary & Hospitality College,Southeast Culinary & Hospitality College,100 Piedmont Ave,Bristol,VA,24201.0,6.0,Private for-profit, 2-year,45.0,31.0,76.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451617001.0,Dominion School of Hair Design,Dominion School of Hair Design,1755 George Washington Memorial Hwy,Gloucester Point,VA,23062.0,9.0,Private for-profit, less-than 2-year,2.0,20.0,22.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451626001.0,Victoria's Academy of Cosmetology,Victoria's Academy of Cosmetology,23 W. 1st Ave.,Kennewick,WA,99336.0,9.0,Private for-profit, less-than 2-year,6.0,72.0,78.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451635001.0,Inland Massage Institute,Inland Massage Institute,111 E Magnesium Rd Ste F,Spokane,WA,99208.0,9.0,Private for-profit, less-than 2-year,5.0,39.0,44.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,1.0
451644001.0,Sunnyside Beauty Academy,Sunnyside Beauty Academy,440 Barnard Blvd Ste 2,Sunnyside,WA,98944.0,6.0,Private for-profit, 2-year,1.0,10.0,11.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451653001.0,Wisconsin Academy,Wisconsin Academy,880 Frontage Rd Ste I,Peshtigo,WI,54157.0,6.0,Private for-profit, 2-year,0.0,25.0,25.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451662001.0,The Art Institute of Pittsburgh-Online Division,The Art Institute of Pittsburgh-Online Division,1400 Pnn Ave,Pittsburgh,PA,15222.0,3.0,Private for-profit, 4-year or above,4522.0,8281.0,12803.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0
451671001.0,University of South Florida Sarasota-Manatee,University of South Florida Sarasota-Manatee,8350 N Tamiami Trail,Sarasota,FL,342432049.0,1.0,Public, 4-year or above,558.0,1245.0,1803.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451671002.0,University of South Florida Sarasota-Manatee,USFSarasota-Manatee South @SCF Venice,8000 S. Tamiami Trail,Venice,FL,34293.0,1.0,Public, 4-year or above,558.0,1245.0,1803.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451680001.0,University of South Florida Lakeland,University of South Florida Polytechnic,3433 Winter Lake Rd,Lakeland,FL,33803.0,1.0,Public, 4-year or above,512.0,792.0,1304.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451699001.0,Brown Mackie College-Indianapolis,Brown-Mackie College-Indianapolis,1200 N Meridian St, Ste 100,Indianapolis,IN,46204.0,3.0,Private for-profit, 4-year or above,130.0,892.0,1022.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
451705001.0,College America-Cheyenne,College America-Cheyenne,6101 Yellowstone Rd Ste 101,Cheyenne,WY,82009.0,3.0,Private for-profit, 4-year or above,53.0,121.0,174.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
451714001.0,Paul Mitchell the School-San Antonio,Paul Mitchell the School San Antonio,5590 Summit Parkway,San Antonio,TX,78229.0,9.0,Private for-profit, less-than 2-year,24.0,225.0,249.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,1.0
451723001.0,Rasmussen College-Fort Myers,Main campus,9160 Forum Corporate Parkway, Suite 100,Fort Myers,FL,339057805.0,3.0,Private for-profit, 4-year or above,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,1.0
451732001.0,Rasmussen College-Aurora,Rasmussen College - Aurora,2363 Sequoia Drive, Suite 131,Aurora,IL,60506.0,6.0,Private for-profit, 2-year,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,1.0
451741001.0,Centro de Estudios Multidisciplinarios,Main campus,25 Degetau St,Bayam?n,PR,961.0,5.0,Private nonprofit, 2-year,202.0,429.0,631.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,1.0,1.0
451750001.0,Bryant and Stratton College-Wauwatosa,Wauwatosa Campus,10950 W Potter Road,Wauwatosa,WI,53226.0,3.0,Private for-profit, 4-year or above,128.0,721.0,849.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,1.0,1.0
451769001.0,Minnesota School of Business,Blaine campus,3680 Pheasant Ridge Dr NE,Blaine,MN,55449.0,3.0,Private for-profit, 4-year or above,260.0,719.0,979.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,1.0,1.0
451778001.0,Brio Academy of Cosmetology-Torrington,brio academy of torrington,33 East Main St,Torrington,CT,6790.0,9.0,Private for-profit, less-than 2-year,10.0,78.0,88.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,1.0,1.0
451796001.0,The Art Institute of Michigan,The Art Institute of Michigan,28125 Cabot Dr Ste 120,Novi,MI,483772985.0,3.0,Private for-profit, 4-year or above,268.0,422.0,690.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
451802001.0,Lacy Cosmetology School,Lacy Cosmetology School Lexington Campus,2361 Augusta Hwy,Lexington,SC,29072.0,9.0,Private for-profit, less-than 2-year,6.0,40.0,46.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,1.0,1.0
451811001.0,Lacy Cosmetology School,Lacy Cosmetology School Goose Creek,98 Davenport St,Goose Creek,SC,29445.0,9.0,Private for-profit, less-than 2-year,4.0,33.0,37.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,1.0,1.0
451820001.0,The Art Institute of Austin,The Art Institute of Austin,101 W. Louis Henna Blvd, Suite 100,Austin,TX,78728.0,3.0,Private for-profit, 4-year or above,471.0,402.0,873.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,1.0,0.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0
451848001.0,The Art Institute of California?Sunnyvale,The Art Institute of California - Sunnyvale,1120 Kifer Rd,Sunnyvale,CA,94086.0,3.0,Private for-profit, 4-year or above,266.0,238.0,504.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
451857001.0,Remington College-Houston Southeast,Remington College - Houston Southeast Campus,20985 Interstate 45 South,Webster,TX,77598.0,6.0,Private for-profit, 2-year,39.0,384.0,423.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,1.0
451866001.0,Remington College-Shreveport,Remington College - Shreveport Campus,2106 Bert Kouns Industrial Loop,Shreveport,LA,71118.0,6.0,Private for-profit, 2-year,92.0,425.0,517.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,1.0,1.0
451875001.0,National American University-Austin,Branch Campus,13801 North Burnet Rd. Suite 300,Austin,TX,78727.0,3.0,Private for-profit, 4-year or above,32.0,97.0,129.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,1.0,1.0
451884001.0,National American University-Wichita,Wichita - E 21st Street,7309 E 21st St. N. Suite G40,Wichita,KS,67206.0,3.0,Private for-profit, 4-year or above,45.0,231.0,276.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,1.0
451893001.0,Lawton School Warren Branch,Lawton Career Institute Warren Branch,13877 E. 8 Mile Rd.,Warren,MI,480893352.0,9.0,Private for-profit, less-than 2-year,7.0,78.0,85.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,1.0,1.0
451909001.0,Medix South,Main campus,4351 Garden City Drive,Landover,MD,20785.0,9.0,Private for-profit, less-than 2-year,37.0,272.0,309.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,1.0
451918001.0,Jenny Lea Academy of Cosmetology and Aesthetics,Main campus,222 E Unaka Ave,Johnson City,TN,37601.0,9.0,Private for-profit, less-than 2-year,1.0,47.0,48.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,1.0,1.0
451936001.0,ITT Technical Institute?Morrisville,Main campus,5520 Dillard Drive, Suite 100,Cary,NC,27518.0,3.0,Private for-profit, 4-year or above,235.0,75.0,310.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,1.0
451945001.0,ITT Technical Institute?Madison,Main campus,9238 Madison Blvd, Ste 500,Madison,AL,35758.0,3.0,Private for-profit, 4-year or above,281.0,107.0,388.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,1.0
451954001.0,ITT Technical Institute?Clive,Main campus,1860 NW 118th St, Ste 110,Clive,IA,50325.0,3.0,Private for-profit, 4-year or above,165.0,21.0,186.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,1.0
451963001.0,ITT Technical Institute?Columbus,Main campus,4717 Hilton Corporate Dr,Columbus,OH,43232.0,3.0,Private for-profit, 4-year or above,210.0,73.0,283.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,1.0
451972001.0,ITT Technical Institute?Phoenix,Main campus,10220 North 25th Ave, Ste 100,Phoenix,AZ,85021.0,3.0,Private for-profit, 4-year or above,266.0,73.0,339.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,1.0
